"","species","long_degrees","lat_degrees","presence"
"1684","mat",163.284132963054,-77.5971192482917,0
"1685","mat",163.323827102017,-77.6204435847521,0
"1686","mat",163.201440437508,-77.5911375965474,0
"1687","mat",163.096669479358,-77.5955971768971,0
"1688","mat",163.151316291388,-77.6437599356384,0
"1689","mat",163.22896575238,-77.635002024959,0
"1690","mat",163.233393644635,-77.640222830115,0
"1691","mat",163.119910186344,-77.6539521398281,0
"1692","mat",163.058580951162,-77.6066828065098,0
"1693","mat",163.155242931463,-77.5942721345215,0
"1694","mat",163.219467786668,-77.5859565463968,0
"1695","mat",163.343347715057,-77.6262530647059,0
"1696","mat",163.295000841146,-77.6126506430726,0
"1697","mat",163.329868380988,-77.6036432595008,0
"1698","mat",163.303747774442,-77.6059356150976,0
"1699","mat",163.171048338683,-77.6173682275409,0
"1700","mat",163.304805414676,-77.6271037086591,0
"1701","mat",163.060763521022,-77.6074778615111,0
"1702","mat",163.040337935895,-77.6399072973872,0
"1703","mat",163.00512639049,-77.6382572412542,0
"1704","mat",163.154459185494,-77.6335799241825,0
"1705","mat",163.27862927831,-77.6245721105728,0
"1706","mat",163.03387691716,-77.6407003885805,0
"1707","mat",163.229215509731,-77.6142475929522,0
"1708","mat",163.121686086406,-77.6318297678003,0
"1709","mat",163.154743905656,-77.6278140611053,0
"1710","mat",163.06559688764,-77.6088215401024,0
"1711","mat",163.107263349059,-77.6051270093099,0
"1712","mat",163.287236025939,-77.6322182637278,0
"1713","mat",163.231049390109,-77.5864285111637,0
"1714","mat",163.33312976694,-77.5914334360622,0
"1715","mat",163.23661017232,-77.6314737206834,0
"1716","mat",163.098007027114,-77.6556479377418,0
"1717","mat",163.197777620032,-77.6278034940218,0
"1718","mat",163.287614053132,-77.6343128227388,0
"1719","mat",163.16333344872,-77.639586481175,0
"1720","mat",163.2647668777,-77.6115346444066,0
"1721","mat",163.231572955973,-77.6150405453888,0
"1722","mat",163.047478143617,-77.6062365608354,0
"1723","mat",163.030994706445,-77.6493055186184,0
