"","SD","species","long_degrees","lat_degrees","presence"
"580",35,"mat",163.2100003,-77.6294616,1
"581",596,"mat",163.3074195,-77.58960144,1
"582",17,"mat",163.2115918,-77.63074726,1
"583",359,"mat",163.2038878,-77.64901891,1
"584",820,"mat",163.1925182,-77.65308653,1
"585",502,"mat",163.0784781,-77.60150415,1
"586",448,"mat",163.2145063,-77.63559071,1
"587",745,"mat",163.0384891,-77.61364243,1
"588",435,"mat",163.0612022,-77.61460315,1
"589",825,"mat",163.2455899,-77.58395165,1
"590",984,"mat",163.2240031,-77.63429059,1
"591",135,"mat",163.2622479,-77.59131685,1
"592",750,"mat",163.2760837,-77.62678516,1
"593",49,"mat",163.2993307,-77.62933097,1
"594",850,"mat",163.2704095,-77.62709111,1
"595",601,"mat",163.2757923,-77.62231435,1
"596",489,"mat",163.1748578,-77.59366421,1
"597",778,"mat",163.2894441,-77.62990188,1
"598",771,"mat",163.137605,-77.64374742,1
"599",532,"mat",163.2193399,-77.63497525,1
"600",905,"mat",163.1728036,-77.64489148,1
"601",444,"mat",163.2574945,-77.61369951,1
"602",492,"mat",163.2870139,-77.62687365,1
"603",931,"mat",163.3342241,-77.61095929,1
"604",2,"mat",163.0639372,-77.65267309,1
"605",822,"mat",163.2255419,-77.58827013,1
"606",852,"mat",163.2926231,-77.63069046,1
"607",34,"mat",163.0153609,-77.61152849,1
"608",257,"mat",163.2089149,-77.62834839,1
"609",315,"mat",163.2072886,-77.63855747,1
"610",395,"mat",163.190713,-77.59457365,1
"611",305,"mat",163.2710107,-77.58956412,1
"612",646,"mat",163.2038442,-77.64856491,1
"613",37,"mat",163.1064403,-77.65309854,1
"614",645,"mat",163.1381516,-77.64437401,1
"615",349,"mat",163.2081515,-77.64582076,1
"616",110,"mat",163.2863193,-77.62645765,1
"617",185,"mat",163.2854931,-77.58974073,1
"618",946,"mat",163.048537,-77.61307997,1
"619",173,"mat",163.2271115,-77.5993734,1
"620",342,"mat",163.2803874,-77.62742886,1
"621",897,"mat",163.2030001,-77.65167809,1
"622",626,"mat",163.1548753,-77.59203771,1
"623",16,"mat",163.2331394,-77.6343194,1
"624",219,"mat",163.1949073,-77.65244723,1
"625",423,"mat",163.1851195,-77.6508477,1
"626",593,"mat",163.1631448,-77.58829917,1
"627",183,"mat",163.2206509,-77.63503928,1
"628",279,"mat",163.2394798,-77.58128928,1
"629",356,"mat",163.1908855,-77.65309364,1
"630",990,"mat",163.1660025,-77.59108194,1
"631",986,"mat",163.1918784,-77.65322907,1
"632",936,"mat",163.183409,-77.63101049,1
"633",570,"mat",163.2541223,-77.58807016,1
"634",839,"mat",163.0248625,-77.61226156,1
"635",627,"mat",163.2057893,-77.64841659,1
"636",588,"mat",163.23345,-77.63250121,1
"637",554,"mat",163.1752219,-77.59408189,1
"638",754,"mat",163.2386716,-77.64079293,1
"639",1,"mat",163.1356775,-77.65490037,1
"640",876,"mat",163.1840923,-77.65207497,1
"641",668,"mat",163.0008393,-77.60906677,1
"642",244,"mat",163.0692557,-77.61548007,1
"643",500,"mat",163.2434863,-77.58238904,1
"644",129,"mat",163.2759442,-77.59013501,1
"645",242,"mat",163.1293462,-77.64084692,1
"646",324,"mat",163.0167419,-77.61250155,1
"647",139,"mat",163.2120062,-77.58270569,1
"648",20,"mat",163.1993751,-77.65134462,1
"649",111,"mat",163.2073474,-77.64764109,1
"650",826,"mat",163.1438807,-77.64634154,1
"651",154,"mat",163.3017412,-77.58969851,1
"652",398,"mat",163.2216224,-77.63496506,1
"653",870,"mat",163.0400379,-77.61464968,1
"654",673,"mat",163.0646471,-77.62259015,1
"655",376,"mat",163.1881394,-77.62414218,1
"656",592,"mat",163.1434,-77.59096812,1
"657",209,"mat",163.0631507,-77.60683972,1
"658",240,"mat",163.0719688,-77.60338144,1
"659",734,"mat",163.2529998,-77.63884098,1
"660",18,"mat",163.2113254,-77.5840713,1
"661",908,"mat",163.3274459,-77.59610814,1
"662",509,"mat",163.2602373,-77.61994087,1
"663",442,"mat",163.2080119,-77.64606594,1
"664",742,"mat",163.1005672,-77.59554653,1
"665",597,"mat",163.1064218,-77.652889,1
"666",116,"mat",163.1095936,-77.60756311,1
"667",950,"mat",163.2835402,-77.589715,1
"668",954,"mat",163.0718365,-77.61519045,1
"669",159,"mat",163.2690991,-77.61574212,1
"670",746,"mat",163.2875389,-77.59067442,1
"671",915,"mat",163.2498082,-77.62973664,1
"672",469,"mat",163.2147884,-77.63513526,1
"673",94,"mat",163.2063132,-77.64198569,1
"674",148,"mat",163.2098386,-77.64469529,1
"675",688,"mat",163.1252869,-77.64289,1
"676",557,"mat",163.0317611,-77.61300416,1
"677",190,"mat",163.3323329,-77.59772645,1
"678",102,"mat",163.285066,-77.62695269,1
"679",857,"mat",163.1026546,-77.60081353,1
"680",125,"mat",163.1352673,-77.65217698,1
"681",856,"mat",163.2949272,-77.62931693,1
"682",611,"mat",163.1775113,-77.63592723,1
"683",963,"mat",163.2003981,-77.65179433,1
"684",467,"mat",163.2069303,-77.64331062,1
"685",717,"mat",163.2059286,-77.6515604,1
"686",280,"mat",163.3148458,-77.6140232,1
"687",197,"mat",163.1452117,-77.64661547,1
"688",620,"mat",163.0394253,-77.61314976,1
"689",753,"mat",163.2144817,-77.59153397,1
"690",409,"mat",163.0967617,-77.65635166,1
"691",365,"mat",163.1966732,-77.65212508,1
"692",505,"mat",163.095722,-77.65380545,1
"693",657,"mat",163.255384,-77.63006047,1
"694",749,"mat",163.2118449,-77.64349852,1
"695",285,"mat",163.0516303,-77.64615263,1
"696",834,"mat",163.260972,-77.61427742,1
"697",740,"mat",163.1066333,-77.59796754,1
"698",282,"mat",163.251799,-77.5859496,1
"699",917,"mat",163.1293713,-77.64112631,1
"700",137,"mat",163.0721412,-77.6149447,1
"701",339,"mat",163.0303802,-77.62991837,1
"702",229,"mat",163.2457316,-77.58374137,1
"703",262,"mat",163.2074483,-77.64868878,1
"704",880,"mat",163.2032148,-77.64881224,1
"705",927,"mat",163.1999745,-77.65078299,1
"706",565,"mat",163.2910221,-77.63097754,1
"707",838,"mat",163.243859,-77.58451857,1
"708",64,"mat",163.2394938,-77.61444568,1
"709",256,"mat",163.1572426,-77.6549149,1
"710",965,"mat",163.2912654,-77.63017279,1
"711",228,"mat",163.1410241,-77.58986009,1
"712",265,"mat",163.2318318,-77.63429036,1
"713",191,"mat",163.2506619,-77.63175917,1
"714",830,"mat",163.3154978,-77.58914327,1
"715",15,"mat",163.1691715,-77.64445284,1
"716",269,"mat",163.0617418,-77.62291588,1
"717",463,"mat",163.282262,-77.58993065,1
"718",827,"mat",163.287465,-77.62173549,1
"719",433,"mat",163.2930905,-77.63047862,1
"720",584,"mat",163.2057394,-77.64450376,1
"721",338,"mat",163.2604274,-77.58936872,1
"722",9,"mat",163.2586363,-77.62997563,1
"723",819,"mat",163.2589416,-77.62001672,1
"724",431,"mat",163.3332143,-77.58916195,1
"725",105,"mat",163.2882835,-77.62812547,1
"726",701,"mat",163.2878465,-77.62704442,1
"727",422,"mat",163.0438518,-77.61351716,1
"728",151,"mat",163.2879325,-77.62788255,1
"729",462,"mat",163.0932,-77.5968339,1
"730",829,"mat",163.2066562,-77.64215887,1
"731",162,"mat",163.2588029,-77.58937623,1
"732",43,"mat",163.243008,-77.58906444,1
"733",731,"mat",163.0137476,-77.61170917,1
"734",132,"mat",163.057423,-77.61419858,1
"735",466,"mat",163.2789122,-77.61615052,1
"736",529,"mat",163.0073687,-77.63164614,1
"737",270,"mat",163.1825381,-77.63042032,1
"738",702,"mat",163.1104184,-77.5984762,1
"739",453,"mat",162.9992011,-77.60893303,1
"740",551,"mat",163.0776219,-77.61429426,1
"741",686,"mat",163.1215802,-77.64706272,1
"742",76,"mat",163.0153361,-77.63137211,1
"743",69,"mat",163.1643546,-77.64531188,1
"744",201,"mat",163.2101869,-77.62970534,1
"745",414,"mat",163.1235542,-77.64722931,1
"746",330,"mat",163.2344677,-77.63455798,1
"747",32,"mat",163.2236231,-77.63541031,1
"748",696,"mat",163.2304353,-77.5884577,1
"749",719,"mat",163.1295308,-77.63927399,1
"750",146,"mat",163.1184628,-77.62310875,1
"751",142,"mat",163.0448196,-77.61340865,1
"752",744,"mat",163.0407621,-77.6135639,1
"753",761,"mat",163.2687319,-77.6233954,1
"754",930,"mat",163.1300055,-77.6427308,1
"755",859,"mat",163.0556049,-77.62356852,1
"756",546,"mat",163.2893801,-77.61341098,1
"757",397,"mat",163.032124,-77.61345696,1
"758",563,"mat",163.1987856,-77.65201102,1
"759",380,"mat",163.2396939,-77.58841572,1
"760",802,"mat",163.2043363,-77.65198666,1
"761",816,"mat",163.2251409,-77.63425055,1
"762",127,"mat",163.0120817,-77.63145405,1
"763",976,"mat",163.1293934,-77.64137078,1
"764",552,"mat",163.2015534,-77.65021705,1
"765",41,"mat",163.2004583,-77.65242295,1
"766",707,"mat",163.256111,-77.63732435,1
"767",130,"mat",163.1160642,-77.6492863,1
"768",27,"mat",163.2150326,-77.63597269,1
"769",331,"mat",163.2064859,-77.62682186,1
"770",545,"mat",163.2087874,-77.64564326,1
"771",393,"mat",163.2219992,-77.63381042,1
"772",375,"mat",163.2701111,-77.6160868,1
"773",528,"mat",163.0702235,-77.61537146,1
"774",575,"mat",163.10548,-77.59779753,1
"775",203,"mat",163.0391536,-77.615771,1
"776",781,"mat",163.285239,-77.61909062,1
"777",577,"mat",163.2048819,-77.65086625,1
"778",113,"mat",163.1956337,-77.65321269,1
"779",441,"mat",163.0540317,-77.62423838,1
"780",75,"mat",163.0739079,-77.61465827,1
"781",56,"mat",163.1386437,-77.65338576,1
"782",982,"mat",163.2486913,-77.59557193,1
"783",31,"mat",163.3391199,-77.5988462,1
"784",222,"mat",163.0725967,-77.61455861,1
"785",692,"mat",163.2073777,-77.64456641,1
"786",735,"mat",163.0193822,-77.6450519,1
"787",345,"mat",163.1323339,-77.60526864,1
"788",924,"mat",163.2122946,-77.63633423,1
"789",44,"mat",163.028905,-77.63181047,1
"790",817,"mat",163.2212453,-77.63444267,1
"791",33,"mat",163.2038588,-77.65041655,1
"792",152,"mat",163.3267174,-77.58765634,1
"793",427,"mat",163.1109431,-77.5988933,1
"794",837,"mat",163.2902697,-77.6300028,1
"795",947,"mat",163.2115479,-77.63029326,1
"796",182,"mat",163.2883548,-77.62564446,1
"797",63,"mat",163.2201242,-77.5994397,1
"798",967,"mat",163.3322544,-77.58930641,1
"799",474,"mat",163.0430255,-77.61729342,1
"800",614,"mat",163.1722651,-77.64436973,1
"801",712,"mat",163.253653,-77.61763029,1
"802",909,"mat",163.2103485,-77.63138165,1
"803",566,"mat",163.206469,-77.6486931,1
"804",994,"mat",163.2165209,-77.63449868,1
"805",332,"mat",163.1478246,-77.59849595,1
"806",294,"mat",163.2098326,-77.63110443,1
"807",511,"mat",163.1855015,-77.64798116,1
"808",155,"mat",163.150437,-77.64662849,1
"809",436,"mat",163.2886902,-77.6304994,1
"810",426,"mat",163.1616622,-77.58984274,1
"811",61,"mat",163.0255564,-77.63074004,1
"812",223,"mat",163.1030382,-77.59962413,1
"813",461,"mat",163.2857555,-77.59071778,1
"814",140,"mat",163.263829,-77.62649274,1
"815",210,"mat",163.0490515,-77.61339242,1
"816",881,"mat",163.2068597,-77.64257723,1
"817",774,"mat",163.234121,-77.63434991,1
"818",208,"mat",163.2287617,-77.63458368,1
"819",559,"mat",163.2895281,-77.62913283,1
"820",581,"mat",163.2074046,-77.64484579,1
"821",960,"mat",163.1967633,-77.65306801,1
"822",508,"mat",163.2021896,-77.65003957,1
"823",114,"mat",163.2846472,-77.62604625,1
"824",403,"mat",163.1775343,-77.6361717,1
"825",167,"mat",163.2733097,-77.58979795,1
"826",849,"mat",163.0061802,-77.61072404,1
"827",221,"mat",163.0475604,-77.61308372,1
"828",446,"mat",163.0787523,-77.61418499,1
"829",334,"mat",163.2565449,-77.64165475,1
"830",605,"mat",163.2473829,-77.58401332,1
"831",452,"mat",163.2848575,-77.6312861,1
"832",530,"mat",163.2093929,-77.64515146,1
"833",141,"mat",163.0408373,-77.61447195,1
"834",306,"mat",163.2493422,-77.58575125,1
"835",776,"mat",163.1984973,-77.64558371,1
"836",70,"mat",163.2893364,-77.62885422,1
"837",572,"mat",163.1121336,-77.59948237,1
"838",347,"mat",163.0925564,-77.61189414,1
"839",7,"mat",163.2032931,-77.62582274,1
"840",782,"mat",163.2210483,-77.63409417,1
"841",683,"mat",163.203993,-77.65181348,1
"842",933,"mat",163.2080321,-77.64627548,1
"843",200,"mat",163.1285149,-77.64067567,1
"844",52,"mat",163.2868463,-77.59025842,1
"845",766,"mat",163.0986909,-77.59454094,1
"846",868,"mat",163.2070849,-77.64830607,1
"847",98,"mat",163.2081129,-77.64711364,1
"848",468,"mat",163.2784444,-77.62275616,1
"849",595,"mat",163.1016392,-77.60036346,1
"850",562,"mat",163.1281167,-77.64169048,1
"851",333,"mat",163.2154744,-77.6354816,1
"852",53,"mat",163.2439364,-77.63958113,1
"853",447,"mat",163.2024735,-77.65129609,1
"854",878,"mat",163.1740389,-77.65285196,1
"855",582,"mat",163.2130914,-77.63276701,1
"856",517,"mat",163.205963,-77.64513166,1
"857",62,"mat",163.0595715,-77.61457455,1
"858",768,"mat",163.2065213,-77.64753992,1
"859",296,"mat",163.282823,-77.62574037,1
"860",779,"mat",163.1185184,-77.63470758,1
"861",860,"mat",163.0714174,-77.60072845,1
"862",177,"mat",163.2906382,-77.62248917,1
"863",583,"mat",163.2023327,-77.64982932,1
"864",663,"mat",163.073112,-77.60152532,1
"865",656,"mat",163.2152572,-77.63492355,1
"866",205,"mat",163.2264485,-77.60758685,1
"867",23,"mat",163.0268298,-77.61242885,1
"868",743,"mat",163.251245,-77.61634862,1
"869",149,"mat",163.1377463,-77.65069933,1
"870",907,"mat",163.2595977,-77.58919787,1
"871",806,"mat",163.2161508,-77.63404613,1
"872",329,"mat",163.2752558,-77.59136109,1
"873",491,"mat",163.2343799,-77.63200788,1
"874",725,"mat",163.2838557,-77.61990072,1
"875",378,"mat",163.2850374,-77.62667332,1
"876",81,"mat",163.282094,-77.63136896,1
"877",126,"mat",163.213784,-77.63318319,1
"878",587,"mat",163.2142899,-77.63335564,1
"879",120,"mat",163.2075341,-77.64788483,1
"880",428,"mat",163.204296,-77.65156758,1
"881",968,"mat",163.3001675,-77.6263921,1
"882",516,"mat",163.2277801,-77.63455316,1
"883",624,"mat",163.29618,-77.62092561,1
"884",178,"mat",163.1028671,-77.59581673,1
"885",370,"mat",163.2334483,-77.63414332,1
"886",286,"mat",163.2613772,-77.6199356,1
"887",647,"mat",163.2966061,-77.62347414,1
"888",828,"mat",163.0403085,-77.61398486,1
"889",865,"mat",163.0933608,-77.59868489,1
"890",487,"mat",163.2089741,-77.645887,1
"891",942,"mat",163.208158,-77.64250162,1
"892",726,"mat",163.2094165,-77.64539592,1
"893",519,"mat",163.0258476,-77.61236267,1
"894",490,"mat",163.2222495,-77.58950776,1
"895",748,"mat",163.2795146,-77.59008333,1
"896",540,"mat",163.3461231,-77.58829485,1
"897",777,"mat",163.3340851,-77.6019805,1
"898",988,"mat",163.204988,-77.65027183,1
"899",864,"mat",163.2264698,-77.6228198,1
"900",970,"mat",163.269584,-77.58992016,1
"901",401,"mat",163.1364465,-77.65437313,1
"902",553,"mat",163.0493979,-77.62533924,1
"903",495,"mat",163.1096824,-77.62331925,1
"904",539,"mat",163.2881473,-77.62679843,1
"905",813,"mat",163.2130997,-77.63622584,1
"906",11,"mat",163.071623,-77.61459737,1
"907",10,"mat",163.2168622,-77.64137996,1
"908",862,"mat",163.2011139,-77.65074305,1
"909",95,"mat",163.2412951,-77.64092079,1
"910",929,"mat",163.2297183,-77.61106595,1
"911",48,"mat",163.101127,-77.60008603,1
"912",264,"mat",163.043875,-77.61379656,1
"913",952,"mat",163.2202469,-77.64262266,1
"914",366,"mat",163.1784765,-77.63578332,1
"915",840,"mat",163.1103494,-77.62349122,1
"916",389,"mat",163.0427728,-77.61621136,1
"917",973,"mat",163.2039649,-77.6260294,1
"918",234,"mat",163.2748035,-77.59010541,1
"919",387,"mat",163.1824685,-77.64006342,1
"920",937,"mat",163.2048516,-77.65055194,1
"921",713,"mat",163.0026927,-77.60577602,1
"922",695,"mat",163.2009247,-77.65217634,1
"923",613,"mat",163.2546187,-77.59631336,1
"924",57,"mat",163.3154646,-77.59815777,1
"925",951,"mat",163.1949208,-77.64745106,1
"926",510,"mat",163.2646935,-77.59948115,1
"927",714,"mat",163.0238889,-77.61230015,1
"928",941,"mat",163.2052742,-77.64985132,1
"929",640,"mat",163.2700554,-77.62681325,1
"930",507,"mat",163.308829,-77.59846923,1
"931",755,"mat",163.1685352,-77.64463025,1
"932",699,"mat",163.0054183,-77.63172319,1
"933",374,"mat",163.3175156,-77.5975539,1
"934",618,"mat",163.2160995,-77.63519931,1
"935",925,"mat",163.2144007,-77.63618513,1
"936",293,"mat",163.2859398,-77.62593535,1
"937",232,"mat",163.2164459,-77.6354074,1
"938",863,"mat",163.2009682,-77.65263034,1
"939",319,"mat",163.0062557,-77.6319996,1
"940",55,"mat",163.1569972,-77.59213352,1
"941",723,"mat",163.1730562,-77.65456811,1
"942",412,"mat",163.2619661,-77.61444752,1
"943",914,"mat",163.228357,-77.63378192,1
"944",314,"mat",163.0525714,-77.62431389,1
"945",913,"mat",163.2411971,-77.58882813,1
"946",238,"mat",163.1394506,-77.65327759,1
"947",854,"mat",163.2647,-77.58983806,1
"948",659,"mat",163.3376792,-77.59906291,1
"949",622,"mat",163.1002204,-77.65294892,1
"950",302,"mat",163.2221908,-77.62238479,1
"951",861,"mat",163.0369695,-77.61298442,1
"952",833,"mat",163.1101442,-77.59536794,1
"953",418,"mat",163.0170081,-77.61176691,1
"954",642,"mat",163.2043108,-77.62623751,1
"955",770,"mat",163.296691,-77.58958284,1
"956",93,"mat",163.0635833,-77.59848826,1
"957",255,"mat",163.1919919,-77.65270451,1
"958",667,"mat",163.2904775,-77.59080027,1
"959",847,"mat",163.2812648,-77.63123309,1
"960",459,"mat",163.2560515,-77.59763442,1
"961",251,"mat",163.294269,-77.62135394,1
"962",326,"mat",163.0479157,-77.61734456,1
"963",295,"mat",163.2008276,-77.65116356,1
"964",628,"mat",163.0543428,-77.6240625,1
"965",230,"mat",163.2037199,-77.64217181,1
"966",720,"mat",163.0535137,-77.62389102,1
"967",985,"mat",163.3194855,-77.5884252,1
"968",835,"mat",163.1916853,-77.65291547,1
"969",522,"mat",163.2358606,-77.63214094,1
"970",249,"mat",163.2297262,-77.63443959,1
"971",420,"mat",163.122475,-77.63518048,1
"972",649,"mat",163.3332638,-77.61725311,1
"973",321,"mat",163.201797,-77.6510545,1
"974",848,"mat",163.1593782,-77.58974766,1
"975",274,"mat",163.2889603,-77.62836685,1
"976",89,"mat",163.2079747,-77.6422928,1
"977",629,"mat",163.0489471,-77.62579515,1
"978",144,"mat",163.2498572,-77.5860284,1
"979",22,"mat",163.0734176,-77.62035483,1
"980",957,"mat",163.3248587,-77.59933515,1
"981",362,"mat",163.2198765,-77.63378496,1
"982",483,"mat",163.2345947,-77.60933196,1
"983",602,"mat",163.0308132,-77.6133571,1
"984",959,"mat",163.1720531,-77.59496898,1
"985",317,"mat",163.2063951,-77.64792479,1
"986",192,"mat",163.0731119,-77.61487102,1
"987",451,"mat",163.0298137,-77.61308139,1
"988",107,"mat",163.2249242,-77.58359121,1
"989",202,"mat",163.2057471,-77.64967454,1
"990",631,"mat",163.1491027,-77.64631966,1
"991",638,"mat",163.1405343,-77.64544714,1
"992",873,"mat",163.3423772,-77.60955666,1
"993",585,"mat",163.2166332,-77.58352356,1
"994",243,"mat",163.2071658,-77.64236625,1
"995",612,"mat",163.2032193,-77.65055912,1
"996",590,"mat",163.2111567,-77.63130819,1
"997",790,"mat",163.2715259,-77.6220198,1
"998",573,"mat",163.0164583,-77.63314966,1
"999",38,"mat",163.2086729,-77.64445588,1
"1000",718,"mat",163.2075913,-77.64508954,1
