"","SD","species","long_degrees","lat_degrees","presence"
"556",7580,"mat",163.2805118,-77.62225733,0
"557",8554,"mat",163.2144754,-77.61337025,0
"558",4830,"mat",163.197935,-77.61749614,0
"559",2563,"mat",163.0734965,-77.6060306,0
"560",2025,"mat",163.1550167,-77.63609306,0
"561",6202,"mat",163.3080835,-77.59599212,0
"562",5607,"mat",163.0668342,-77.6502512,0
"563",7783,"mat",163.1745876,-77.64128526,0
"564",10938,"mat",163.1313127,-77.62466293,0
"565",2168,"mat",163.0438693,-77.65096859,0
"566",4922,"mat",163.1987121,-77.65124271,0
"567",8298,"mat",163.3388336,-77.59004282,0
"568",3673,"mat",163.2640237,-77.63166276,0
"569",8869,"mat",163.0336265,-77.64360102,0
"570",10584,"mat",163.2680493,-77.62147694,0
"571",6856,"mat",163.1940698,-77.62823898,0
"572",6620,"mat",163.2459146,-77.59380278,0
"573",4831,"mat",163.0664519,-77.60930731,0
"574",4082,"mat",163.2960469,-77.62752973,0
"575",3662,"mat",163.1850713,-77.62789384,0
"576",2968,"mat",163.014455,-77.64265964,0
"577",10054,"mat",163.1752096,-77.63747439,0
"578",8732,"mat",163.2567247,-77.59623378,0
"579",5604,"mat",163.077113,-77.62355443,0
"580",1854,"mat",163.050077,-77.63735468,0
"581",8157,"mat",163.2165506,-77.61294175,0
"582",2402,"mat",163.2326027,-77.61723701,0
"583",2586,"mat",163.3155099,-77.60636829,0
"584",8881,"mat",163.2279538,-77.62466486,0
"585",5080,"mat",163.241367,-77.58725513,0
"586",3878,"mat",163.272514,-77.61569128,0
"587",2507,"mat",163.2083844,-77.63299749,0
"588",8130,"mat",163.2208971,-77.60907915,0
"589",3567,"mat",163.0528752,-77.60073081,0
"590",6308,"mat",163.2272188,-77.58546753,0
"591",4118,"mat",163.0820048,-77.59900969,0
"592",2311,"mat",163.1460622,-77.65055982,0
"593",2995,"mat",163.141362,-77.62406213,0
"594",7947,"mat",163.2114216,-77.59182709,0
"595",5139,"mat",163.0891702,-77.5991209,0
"596",2732,"mat",163.0627033,-77.61117356,0
"597",8819,"mat",163.2012771,-77.58942636,0
"598",5238,"mat",163.142858,-77.59932037,0
"599",8524,"mat",163.1668189,-77.63495988,0
"600",7327,"mat",163.2194562,-77.6177153,0
"601",8219,"mat",163.1454386,-77.59193779,0
"602",7183,"mat",163.1851245,-77.59047537,0
"603",2434,"mat",163.1311685,-77.6483858,0
"604",4357,"mat",163.3001366,-77.60878292,0
"605",7219,"mat",163.2398527,-77.63128434,0
"606",5679,"mat",163.1347078,-77.62796788,0
"607",9302,"mat",163.0742223,-77.6392872,0
"608",4014,"mat",163.0781239,-77.59926962,0
"609",1422,"mat",163.2342086,-77.61866222,0
"610",7054,"mat",163.1848122,-77.58715765,0
"611",3277,"mat",163.149755,-77.64275332,0
"612",6258,"mat",163.1835653,-77.62748111,0
"613",5451,"mat",163.1933014,-77.58415088,0
"614",9937,"mat",163.2391783,-77.63436197,0
"615",3806,"mat",163.3481606,-77.62857032,0
"616",3229,"mat",163.133901,-77.64610358,0
"617",6177,"mat",163.1861686,-77.63260567,0
"618",7677,"mat",163.2887778,-77.5900746,0
"619",4969,"mat",163.2479784,-77.63592911,0
"620",1893,"mat",163.1411648,-77.64519995,0
"621",10000,"mat",163.0606789,-77.64891261,0
"622",3730,"mat",163.3421097,-77.60400256,0
"623",2336,"mat",163.332974,-77.60991722,0
"624",1660,"mat",163.0956236,-77.60412592,0
"625",3257,"mat",163.3018321,-77.60786642,0
"626",4433,"mat",163.3261085,-77.60656154,0
"627",3001,"mat",163.247726,-77.61699362,0
"628",7100,"mat",163.2666519,-77.61246925,0
"629",9871,"mat",163.1502672,-77.64477753,0
"630",7657,"mat",163.3321119,-77.60485519,0
"631",10210,"mat",163.051949,-77.63049999,0
"632",6987,"mat",163.2887571,-77.62162458,0
"633",2468,"mat",163.0515773,-77.60077075,0
"634",9050,"mat",163.2214224,-77.60778409,0
"635",4280,"mat",163.0323488,-77.60430289,0
"636",2562,"mat",163.3317326,-77.62585572,0
"637",1751,"mat",163.2950878,-77.63403294,0
"638",6874,"mat",163.3342769,-77.61452287,0
"639",2414,"mat",163.2546067,-77.61413206,0
"640",8520,"mat",163.347544,-77.62434565,0
"641",1173,"mat",163.2076918,-77.62241434,0
"642",1821,"mat",163.2651165,-77.60692112,0
"643",8222,"mat",163.3450697,-77.59364583,0
"644",10658,"mat",163.0546298,-77.60613913,0
"645",3493,"mat",163.0664104,-77.6318414,0
"646",7935,"mat",163.2023534,-77.62792315,0
"647",5194,"mat",163.0895067,-77.60488409,0
"648",7917,"mat",163.2397697,-77.59578736,0
"649",7192,"mat",163.1641514,-77.62379127,0
"650",5927,"mat",163.0727927,-77.60159645,0
"651",10136,"mat",163.2472603,-77.63526856,0
"652",8749,"mat",163.1776073,-77.5935126,0
"653",1258,"mat",163.1343232,-77.60026437,0
"654",1603,"mat",163.3113478,-77.61795323,0
"655",3214,"mat",163.0464645,-77.60969912,0
"656",6640,"mat",163.2997931,-77.60860986,0
"657",6251,"mat",163.0489481,-77.6414116,0
"658",5597,"mat",163.22261,-77.59824067,0
"659",8950,"mat",163.1585352,-77.64593052,0
"660",8068,"mat",163.2048517,-77.64206201,0
"661",1609,"mat",163.1921119,-77.58359709,0
"662",1560,"mat",163.1210483,-77.59731471,0
"663",10642,"mat",163.3176615,-77.6098169,0
"664",6762,"mat",163.1948888,-77.58547156,0
"665",5561,"mat",163.0853817,-77.62684067,0
"666",2111,"mat",163.2579113,-77.62599597,0
"667",2261,"mat",163.3432533,-77.60556922,0
"668",7391,"mat",163.3263479,-77.60883145,0
"669",2558,"mat",163.2746566,-77.60149614,0
"670",8564,"mat",163.1836307,-77.61780309,0
"671",6321,"mat",163.1009302,-77.60155417,0
"672",4068,"mat",163.0436877,-77.60370076,0
"673",4432,"mat",163.2902567,-77.62829085,0
"674",9267,"mat",163.3303826,-77.59312396,0
"675",2329,"mat",163.3445595,-77.61017483,0
"676",2606,"mat",163.2719524,-77.60370991,0
"677",4409,"mat",163.2829145,-77.62504116,0
"678",9278,"mat",163.1768121,-77.6180422,0
"679",7227,"mat",163.1465509,-77.63448664,0
"680",2670,"mat",163.2161936,-77.64962833,0
"681",8066,"mat",163.1214239,-77.64531651,0
"682",6906,"mat",163.2397447,-77.62524049,0
"683",1048,"mat",163.0497059,-77.6426664,0
"684",2433,"mat",163.3356568,-77.59533429,0
"685",10053,"mat",163.0952559,-77.6073765,0
"686",4412,"mat",163.2484394,-77.63400539,0
"687",5953,"mat",163.0582586,-77.60091958,0
"688",2505,"mat",163.1560106,-77.59909023,0
"689",8586,"mat",163.2004951,-77.6528071,0
"690",10508,"mat",163.1564177,-77.63713526,0
"691",5208,"mat",163.1982432,-77.64121759,0
"692",8494,"mat",163.1731115,-77.63074045,0
"693",2043,"mat",163.1267468,-77.59194586,0
"694",8383,"mat",163.2436334,-77.6085572,0
"695",10699,"mat",163.2209695,-77.62490579,0
"696",4419,"mat",163.0223519,-77.6074149,0
"697",7015,"mat",163.1688173,-77.63715241,0
"698",9682,"mat",163.0813643,-77.61993917,0
"699",7010,"mat",163.184123,-77.62475356,0
"700",3636,"mat",163.2380692,-77.61651351,0
"701",8226,"mat",163.3051691,-77.60865407,0
"702",9036,"mat",163.3015251,-77.6237652,0
"703",1279,"mat",163.0762613,-77.60221164,0
"704",2104,"mat",163.2520311,-77.6160655,0
"705",4564,"mat",163.1554231,-77.64227525,0
"706",7204,"mat",163.3313134,-77.60038683,0
"707",8727,"mat",163.2292045,-77.62245812,0
"708",7762,"mat",163.149799,-77.63611505,0
"709",6481,"mat",163.1469393,-77.59056893,0
"710",10605,"mat",163.0583144,-77.61318198,0
"711",9464,"mat",163.1344372,-77.65022394,0
"712",1124,"mat",163.1621091,-77.59644399,0
"713",2582,"mat",163.0771638,-77.6089508,0
"714",5262,"mat",163.203844,-77.64346397,0
"715",7745,"mat",163.3014959,-77.60304642,0
"716",1836,"mat",163.1899124,-77.58954612,0
"717",4230,"mat",163.1830748,-77.62227752,0
"718",6882,"mat",163.1466516,-77.59811657,0
"719",4582,"mat",163.1125759,-77.59528815,0
"720",7279,"mat",163.1677308,-77.59219254,0
"721",5815,"mat",163.0360912,-77.60233228,0
"722",2546,"mat",163.1630843,-77.59643983,0
"723",6727,"mat",163.3074836,-77.60273826,0
"724",4575,"mat",163.1216433,-77.64594448,0
"725",9563,"mat",163.2340551,-77.62704811,0
"726",9894,"mat",163.0257281,-77.60890447,0
"727",10035,"mat",163.2310685,-77.6198643,0
"728",7825,"mat",163.1872313,-77.61970903,0
"729",9454,"mat",163.2941826,-77.60786788,0
"730",8267,"mat",163.2547949,-77.63558347,0
"731",8257,"mat",163.1405591,-77.62598703,0
"732",7414,"mat",163.2060576,-77.59691689,0
"733",8497,"mat",163.1049801,-77.63654441,0
"734",3515,"mat",163.2543658,-77.6215052,0
"735",3454,"mat",163.1516789,-77.64770633,0
"736",2328,"mat",163.2949553,-77.60272817,0
"737",1841,"mat",163.113205,-77.64283462,0
"738",5912,"mat",163.0290787,-77.64784542,0
"739",9904,"mat",163.0224955,-77.64119734,0
"740",2022,"mat",163.2673705,-77.61152256,0
"741",7117,"mat",163.2968543,-77.59747829,0
"742",2413,"mat",163.1850177,-77.63250584,0
"743",1322,"mat",163.1777641,-77.62645805,0
"744",9437,"mat",163.156555,-77.63685518,0
"745",7287,"mat",163.0957112,-77.6518141,0
"746",9860,"mat",163.0770958,-77.6119556,0
"747",8831,"mat",163.1184288,-77.59711585,0
"748",2339,"mat",163.231539,-77.59641862,0
"749",9611,"mat",163.1786078,-77.63718026,0
"750",9179,"mat",163.0657708,-77.60127462,0
"751",9546,"mat",163.3408335,-77.60729317,0
"752",6703,"mat",163.297008,-77.60212445,0
"753",2400,"mat",163.117397,-77.6019763,0
"754",3098,"mat",163.3083414,-77.59221745,0
"755",8356,"mat",163.0643606,-77.60190898,0
"756",4064,"mat",163.0598335,-77.63312468,0
"757",5784,"mat",163.0804971,-77.6250084,0
"758",3852,"mat",163.1059828,-77.63311655,0
"759",2681,"mat",163.0594709,-77.60758769,0
"760",8912,"mat",163.3196236,-77.59904609,0
"761",10831,"mat",163.1723132,-77.63441232,0
"762",3839,"mat",163.2888301,-77.63186136,0
"763",8111,"mat",163.2982159,-77.59806577,0
"764",9246,"mat",163.2961417,-77.61739694,0
"765",5896,"mat",163.2696929,-77.6183947,0
"766",7797,"mat",163.152071,-77.60046946,0
"767",4971,"mat",163.0171917,-77.64219532,0
"768",5127,"mat",163.0586453,-77.63836973,0
"769",7610,"mat",163.1903134,-77.64191603,0
"770",2579,"mat",163.080556,-77.62001225,0
"771",10251,"mat",163.2593933,-77.60827527,0
"772",10885,"mat",163.0961346,-77.63238761,0
"773",2312,"mat",163.233569,-77.64532303,0
"774",5460,"mat",163.1615396,-77.65192702,0
"775",5519,"mat",163.1737729,-77.62909554,0
"776",6674,"mat",163.12047,-77.63829809,0
"777",2984,"mat",163.1517571,-77.64145222,0
"778",10453,"mat",163.3368417,-77.6095489,0
"779",3028,"mat",163.1151989,-77.62305222,0
"780",4043,"mat",163.0586181,-77.60325891,0
"781",5850,"mat",163.2828919,-77.62322445,0
"782",10115,"mat",163.2344061,-77.62232985,0
"783",5338,"mat",163.3379509,-77.60926394,0
"784",1212,"mat",163.3068629,-77.60459302,0
"785",7397,"mat",163.0656678,-77.60773824,0
"786",7795,"mat",163.2987071,-77.61542816,0
"787",10464,"mat",163.227066,-77.60891172,0
"788",1239,"mat",163.2283457,-77.62700396,0
"789",3935,"mat",163.1802972,-77.58752663,0
"790",2910,"mat",163.2994802,-77.59771035,0
"791",1141,"mat",163.2010575,-77.62289779,0
"792",9030,"mat",163.3247395,-77.60129234,0
"793",8152,"mat",163.2733631,-77.61121516,0
"794",2860,"mat",163.2892726,-77.61236331,0
"795",4461,"mat",163.2135673,-77.59890996,0
"796",1197,"mat",163.097306,-77.60289637,0
"797",7687,"mat",163.2137644,-77.59758144,0
"798",8087,"mat",163.1705402,-77.62065453,0
"799",5220,"mat",163.0972454,-77.59660802,0
"800",4091,"mat",163.0322666,-77.64294237,0
"801",6384,"mat",163.2331249,-77.5943501,0
"802",8687,"mat",163.2020934,-77.63882492,0
"803",5680,"mat",163.34706,-77.61072153,0
"804",2158,"mat",163.0843741,-77.60951616,0
"805",7879,"mat",163.2351349,-77.58501248,0
"806",8078,"mat",163.2623504,-77.64096418,0
"807",5789,"mat",163.1881311,-77.59133571,0
"808",1137,"mat",163.202519,-77.63815923,0
"809",9079,"mat",163.0550665,-77.61134293,0
"810",6606,"mat",163.2152921,-77.59656143,0
"811",4584,"mat",163.2416858,-77.62509192,0
"812",5749,"mat",163.1782096,-77.58952711,0
"813",3548,"mat",163.2175502,-77.63334114,0
"814",3329,"mat",163.0796918,-77.64027882,0
"815",1933,"mat",163.3302847,-77.62911215,0
"816",3469,"mat",163.1067771,-77.59590569,0
"817",10466,"mat",163.1149871,-77.60415225,0
"818",2101,"mat",163.1824263,-77.59635661,0
"819",5339,"mat",163.1807591,-77.61844441,0
"820",9980,"mat",163.2898684,-77.61340867,0
"821",4453,"mat",163.1727355,-77.62148361,0
"822",2857,"mat",163.2653804,-77.59175652,0
"823",6604,"mat",163.2089601,-77.62712536,0
"824",6723,"mat",163.1384747,-77.64433773,0
"825",6450,"mat",163.2077455,-77.61958413,0
"826",8739,"mat",163.068893,-77.6016467,0
"827",6275,"mat",163.3380965,-77.61827766,0
"828",3982,"mat",163.0477491,-77.64854317,0
"829",4641,"mat",163.2038278,-77.62969849,0
"830",2965,"mat",163.1821919,-77.63712985,0
"831",6046,"mat",163.2626733,-77.61500326,0
"832",2008,"mat",163.13148,-77.65002656,0
"833",7866,"mat",163.1669655,-77.58744433,0
"834",5353,"mat",163.153553,-77.59179875,0
"835",3242,"mat",163.0133904,-77.64765941,0
"836",9106,"mat",163.3262131,-77.59366838,0
"837",9640,"mat",163.1100876,-77.62974597,0
"838",10813,"mat",163.2133947,-77.63084407,0
"839",9554,"mat",163.2257915,-77.63089357,0
"840",10202,"mat",163.2014719,-77.63404116,0
"841",6146,"mat",163.195197,-77.58358357,0
"842",6549,"mat",163.2254766,-77.58592957,0
"843",7352,"mat",163.0694588,-77.60447432,0
"844",4136,"mat",163.0224675,-77.64685706,0
"845",4252,"mat",163.2546357,-77.61605355,0
"846",6907,"mat",163.0721833,-77.62116321,0
"847",7064,"mat",163.1766742,-77.58527137,0
"848",1654,"mat",163.1057346,-77.5988446,0
"849",9570,"mat",163.3341309,-77.59321045,0
"850",10025,"mat",163.108763,-77.64243341,0
"851",7678,"mat",163.1856795,-77.58428899,0
"852",7182,"mat",163.3302708,-77.61206172,0
"853",10240,"mat",163.1697544,-77.62795984,0
"854",2986,"mat",163.2613692,-77.63607729,0
"855",6986,"mat",163.3196556,-77.62105775,0
"856",8320,"mat",163.1985176,-77.62189575,0
"857",1016,"mat",163.066035,-77.6120689,0
"858",4867,"mat",163.2138712,-77.64925432,0
"859",3695,"mat",163.2995982,-77.60672408,0
"860",5272,"mat",163.0169118,-77.63472009,0
"861",5858,"mat",163.1702548,-77.64556621,0
"862",8169,"mat",163.0511767,-77.64853003,0
"863",6102,"mat",163.224854,-77.62128977,0
"864",4097,"mat",163.2647148,-77.62072376,0
"865",1855,"mat",163.2314578,-77.6487565,0
"866",10676,"mat",163.1660819,-77.62703222,0
"867",7438,"mat",163.0432308,-77.65114571,0
"868",2710,"mat",163.2495671,-77.63550259,0
"869",1346,"mat",163.2910861,-77.60148871,0
"870",4908,"mat",163.3130664,-77.61413659,0
"871",10356,"mat",163.0517531,-77.61649134,0
"872",1164,"mat",163.2529482,-77.63342575,0
"873",3524,"mat",163.0211278,-77.61238037,0
"874",10687,"mat",163.160178,-77.60019052,0
"875",2605,"mat",163.3068385,-77.62314586,0
"876",8916,"mat",163.1322302,-77.60411615,0
"877",8833,"mat",163.0954225,-77.64664462,0
"878",9395,"mat",163.0128015,-77.64441256,0
"879",3920,"mat",163.0575195,-77.63662727,0
"880",10917,"mat",163.0682808,-77.61167582,0
"881",4987,"mat",163.2100385,-77.59434877,0
"882",1474,"mat",163.1958996,-77.58585144,0
"883",9420,"mat",163.1745456,-77.64257813,0
"884",5792,"mat",163.2379493,-77.62521369,0
"885",5161,"mat",163.0425581,-77.63717383,0
"886",1117,"mat",163.2643712,-77.61083771,0
"887",3512,"mat",163.0157073,-77.6319297,0
"888",8801,"mat",163.1831704,-77.64404328,0
"889",9903,"mat",163.1447591,-77.62914875,0
"890",10280,"mat",163.0534076,-77.62651164,0
"891",5144,"mat",163.3040813,-77.61072069,0
"892",3796,"mat",163.2712226,-77.59005227,0
"893",9833,"mat",163.2638432,-77.61691948,0
"894",3717,"mat",163.189878,-77.59262079,0
"895",3186,"mat",163.1157175,-77.64722643,0
"896",2103,"mat",163.0373382,-77.63520233,0
"897",10141,"mat",163.1937912,-77.59103147,0
"898",9525,"mat",163.1305629,-77.63081496,0
"899",9507,"mat",163.309199,-77.60671311,0
"900",8859,"mat",163.1732443,-77.64611241,0
"901",4774,"mat",163.2070148,-77.58485907,0
"902",8091,"mat",163.3185841,-77.58912835,0
"903",5424,"mat",163.2741235,-77.60908034,0
"904",7635,"mat",163.248222,-77.62034544,0
"905",5302,"mat",163.2658712,-77.62896393,0
"906",9478,"mat",163.2696747,-77.60693488,0
"907",8275,"mat",163.0745216,-77.64658774,0
"908",1009,"mat",163.0649643,-77.64362058,0
"909",2873,"mat",163.3222072,-77.60815276,0
"910",3209,"mat",163.0651216,-77.64739309,0
"911",1011,"mat",163.1350009,-77.65284189,0
"912",5270,"mat",163.0905015,-77.64449821,0
"913",7613,"mat",163.2037839,-77.61904262,0
"914",7370,"mat",163.3138724,-77.6280735,0
"915",1192,"mat",163.2316099,-77.58883671,0
"916",8057,"mat",163.1537955,-77.59976342,0
"917",3338,"mat",163.2337031,-77.64668502,0
"918",3023,"mat",163.1591337,-77.59062213,0
"919",5174,"mat",163.1126003,-77.63050437,0
"920",1737,"mat",163.1625531,-77.58893057,0
"921",7557,"mat",163.2012746,-77.6251678,0
"922",7734,"mat",163.2794509,-77.60384952,0
"923",4338,"mat",163.1724167,-77.59014604,0
"924",3156,"mat",163.1556193,-77.64971608,0
"925",2846,"mat",163.0628155,-77.6125007,0
"926",8001,"mat",163.1451907,-77.6410256,0
"927",9988,"mat",163.1806974,-77.62298656,0
"928",10920,"mat",163.0458049,-77.60177116,0
"929",7353,"mat",163.1755777,-77.63618012,0
"930",4321,"mat",163.191689,-77.59114549,0
"931",10982,"mat",163.2969351,-77.59352979,0
"932",5800,"mat",163.1465939,-77.64744818,0
"933",5156,"mat",163.2525569,-77.61480531,0
"934",5625,"mat",163.0198559,-77.64284918,0
"935",7995,"mat",163.2411179,-77.58802491,0
"936",9072,"mat",163.3477732,-77.61585415,0
"937",8097,"mat",163.0991338,-77.63125759,0
"938",7780,"mat",163.2563909,-77.64011815,0
"939",8224,"mat",163.32603,-77.61816183,0
"940",4239,"mat",163.0713851,-77.65191038,0
"941",2289,"mat",163.1715145,-77.64157794,0
"942",7874,"mat",163.0562206,-77.61539107,0
"943",8617,"mat",163.3029936,-77.61593182,0
"944",7261,"mat",163.2674869,-77.59653333,0
"945",9538,"mat",162.9995309,-77.6069405,0
"946",2272,"mat",163.2882212,-77.59416509,0
"947",7283,"mat",163.3330563,-77.59380968,0
"948",5430,"mat",163.2435709,-77.59147262,0
"949",5428,"mat",163.1494347,-77.63747914,0
"950",4276,"mat",163.306627,-77.61954813,0
"951",2724,"mat",163.298581,-77.5968761,0
"952",7486,"mat",163.1540725,-77.59214592,0
"953",8379,"mat",163.2553899,-77.63337961,0
"954",1336,"mat",163.2567778,-77.61793037,0
"955",10633,"mat",163.0596587,-77.60402347,0
"956",8835,"mat",163.0311593,-77.60566989,0
"957",2089,"mat",163.2570075,-77.63487453,0
"958",4777,"mat",163.0928653,-77.63229589,0
"959",5298,"mat",163.0483093,-77.65133592,0
"960",1776,"mat",163.2711352,-77.60689314,0
"961",7601,"mat",163.2900605,-77.60893557,0
"962",1583,"mat",163.1914528,-77.59380179,0
"963",9562,"mat",163.2950562,-77.63214638,0
"964",10646,"mat",163.2055424,-77.62378642,0
"965",8777,"mat",163.1821182,-77.58961499,0
"966",9567,"mat",163.0383206,-77.60372124,0
"967",5386,"mat",163.3191797,-77.59171098,0
"968",2865,"mat",163.2303774,-77.61280989,0
"969",4853,"mat",163.3339324,-77.61281252,0
"970",2162,"mat",163.249224,-77.59602369,0
"971",10243,"mat",163.1211112,-77.62722045,0
"972",5426,"mat",163.3193083,-77.60844631,0
"973",10835,"mat",163.322907,-77.60088197,0
"974",8503,"mat",163.2687857,-77.61102685,0
"975",8064,"mat",163.1880234,-77.61774908,0
"976",10256,"mat",163.017316,-77.64774965,0
"977",3634,"mat",163.302117,-77.59490264,0
"978",10062,"mat",163.3328083,-77.58993261,0
"979",2783,"mat",163.1103583,-77.59410934,0
"980",10253,"mat",163.0843861,-77.60776929,0
"981",6455,"mat",163.17336,-77.63514152,0
"982",2169,"mat",163.1444369,-77.62740324,0
"983",2913,"mat",163.28028,-77.60080595,0
"984",10649,"mat",163.3151942,-77.62824183,0
"985",4897,"mat",163.2516095,-77.64125811,0
"986",10411,"mat",163.2076783,-77.61549669,0
"987",7870,"mat",163.0845368,-77.65290669,0
"988",7081,"mat",163.1452632,-77.64539245,0
"989",10682,"mat",163.0873853,-77.60104954,0
"990",2386,"mat",163.1431792,-77.60106588,0
"991",1446,"mat",163.1614173,-77.63299145,0
"992",6932,"mat",163.0881159,-77.60761469,0
"993",3571,"mat",163.0189935,-77.64830238,0
"994",7198,"mat",163.0882335,-77.59769225,0
"995",5203,"mat",163.1522491,-77.59886159,0
"996",5515,"mat",163.0339458,-77.60789524,0
"997",5776,"mat",163.2237979,-77.59540535,0
"998",3887,"mat",163.1640903,-77.63367883,0
"999",3944,"mat",163.293451,-77.59284757,0
"1000",1988,"mat",163.3313799,-77.59947808,0
